"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"2","0.004000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"3","0.007000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"4","0.010000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"5","0.012000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"6","0.014000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"7","0.016000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"8","0.019000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"9","0.022000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"10","0.024000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"11","0.026000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"12","0.028000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"13","0.030000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"14","0.032000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"15","0.033000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"16","0.035000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"17","0.037000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"18","0.040000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"19","0.043000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"20","0.046000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"21","0.050000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"22","0.054000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"23","0.058000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"24","0.061000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"25","0.064000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"26","0.067000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"27","0.071000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"28","0.075000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"29","0.079000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"30","0.086000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"31","0.094000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"32","0.096000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"33","0.098000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"34","0.100000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"35","0.102000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"36","0.104000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"37","0.106000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"38","0.109000","fe80::212:7402:2:202","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"39","0.122000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"40","0.125000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"41","0.127000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"42","0.129000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"43","0.131000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"44","0.133000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"45","0.136000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"46","0.139000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"47","0.142000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"48","0.145000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"49","0.147000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"50","0.150000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"51","0.153000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"52","0.156000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"53","0.158000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"54","0.162000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"55","0.166000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"56","0.171000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"57","0.176000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"58","0.180000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"59","0.187000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"60","0.193000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"61","0.199000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"62","0.203000","fe80::212:7414:14:1414","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"63","0.205000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"64","0.206000","fe80::212:7410:10:1010","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"65","0.209000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"66","0.210000","fe80::212:7414:14:1414","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"67","0.214000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"68","0.215000","fe80::212:7410:10:1010","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"69","0.219000","fe80::212:7414:14:1414","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"70","0.220000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"71","0.224000","fe80::212:7410:10:1010","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"72","0.225000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"73","0.227000","fe80::212:7414:14:1414","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
"74","0.230000","fe80::212:7406:6:606","ff02::1a","ICMPv6","66","RPL Control (DODAG Information Solicitation)"
