"No.","Time","Source","Destination","Protocol","Length","Info"
"16437","397.545000","fe80::212:7403:3:303","fe80::212:740a:a:a0a","ICMPv6","68","Neighbor Advertisement fe80::212:7403:3:303 (rtr, sol, ovr) from 00:12:74:03:00:03:03:03"
"16438","397.547000","fe80::212:7403:3:303","fe80::212:740a:a:a0a","ICMPv6","68","Neighbor Advertisement fe80::212:7403:3:303 (rtr, sol, ovr) from 00:12:74:03:00:03:03:03"
"16439","397.550000","fe80::212:7403:3:303","fe80::212:740a:a:a0a","ICMPv6","68","Neighbor Advertisement fe80::212:7403:3:303 (rtr, sol, ovr) from 00:12:74:03:00:03:03:03"
"16440","397.552000","fe80::212:7403:3:303","fe80::212:740a:a:a0a","ICMPv6","68","Neighbor Advertisement fe80::212:7403:3:303 (rtr, sol, ovr) from 00:12:74:03:00:03:03:03"
"16441","397.553000","","","IEEE 802.15.4","7","Ack"
"16442","397.623000","fe80::212:7403:3:303","fe80::212:740a:a:a0a","ICMPv6","68","Neighbor Advertisement fe80::212:7403:3:303 (rtr, sol, ovr) from 00:12:74:03:00:03:03:03"
"16443","397.625000","fe80::212:7403:3:303","fe80::212:740a:a:a0a","ICMPv6","68","Neighbor Advertisement fe80::212:7403:3:303 (rtr, sol, ovr) from 00:12:74:03:00:03:03:03"
"16444","397.627000","fe80::212:7403:3:303","fe80::212:740a:a:a0a","ICMPv6","68","Neighbor Advertisement fe80::212:7403:3:303 (rtr, sol, ovr) from 00:12:74:03:00:03:03:03"
"16445","398.630000","fe80::212:7403:3:303","fe80::212:740a:a:a0a","ICMPv6","68","Neighbor Advertisement fe80::212:7403:3:303 (rtr, sol, ovr) from 00:12:74:03:00:03:03:03"
"16446","398.632000","fe80::212:7403:3:303","fe80::212:740a:a:a0a","ICMPv6","68","Neighbor Advertisement fe80::212:7403:3:303 (rtr, sol, ovr) from 00:12:74:03:00:03:03:03"
"16447","398.634000","fe80::212:7403:3:303","fe80::212:740a:a:a0a","ICMPv6","68","Neighbor Advertisement fe80::212:7403:3:303 (rtr, sol, ovr) from 00:12:74:03:00:03:03:03"
"16448","398.704000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16449","398.707000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16450","398.710000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16451","398.714000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16452","398.717000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16453","398.799000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16454","398.801000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16455","398.803000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16456","398.805000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16457","398.808000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16458","398.811000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16459","397.814000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16460","397.816000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16461","397.818000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16462","397.820000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16463","397.821000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16464","397.823000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16465","397.826000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16466","397.829000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16467","397.832000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16468","397.835000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16469","397.837000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16470","397.839000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16471","397.842000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16472","397.844000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16473","397.845000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16474","397.848000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16475","397.851000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16476","397.853000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16477","397.856000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16478","397.860000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16479","397.862000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16480","397.864000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16481","397.866000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16482","397.868000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16483","397.869000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16484","397.871000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16485","397.873000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16486","397.875000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16487","397.876000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16488","397.977000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16489","397.980000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16490","397.984000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16491","397.988000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16492","397.989000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16493","397.991000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16494","397.993000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
"16495","397.995000","2002:db8::212:7410:10:1010","2002:db8::1","UDP","86","Source port: 8775  Destination port: ggz"
